1566,1.0,0.41351720690727234
2208,1.0,0.9898574352264404
157,0.0,0.7959144711494446
707,1.0,0.9999595880508423
1320,1.0,0.8949117064476013
1291,1.0,0.9808464646339417
212,1.0,0.9862335920333862
2034,1.0,0.9791512489318848
847,1.0,0.6748468279838562
1922,1.0,0.9999603033065796
1766,1.0,0.9320725202560425
177,0.0,0.001121942070312798
1371,1.0,0.9691298604011536
481,1.0,0.9651103615760803
2247,1.0,0.9731676578521729
171,1.0,0.8747497797012329
774,1.0,0.9983214735984802
2376,1.0,0.9989017248153687
183,1.0,0.817398190498352
2228,1.0,0.9366071820259094
1926,1.0,0.9566640257835388
1157,0.0,0.7890776991844177
553,0.0,0.841904878616333
505,1.0,0.6171600818634033
591,0.0,0.6359217762947083
890,0.0,0.011765344999730587
1360,1.0,0.9974638223648071
244,1.0,0.8598645329475403
169,1.0,0.9295735955238342
794,1.0,0.9999682903289795
1869,1.0,0.9336844086647034
807,1.0,0.9998564720153809
1066,1.0,0.6126391887664795
2020,1.0,0.9628161787986755
2238,1.0,0.9808767437934875
1609,1.0,0.976489245891571
41,1.0,0.521332323551178
1698,1.0,0.9831294417381287
1464,0.0,0.4581446051597595
216,0.0,0.016455363482236862
35,1.0,0.9963158965110779
417,1.0,0.8976988792419434
932,1.0,0.9983214735984802
2358,1.0,0.689725935459137
2322,1.0,0.99947589635849
51,1.0,0.5506231784820557
1075,0.0,0.0005206575151532888
2349,1.0,0.9979998469352722
546,1.0,0.3175695240497589
1354,1.0,0.7270590662956238
300,1.0,0.395738810300827
2229,1.0,0.9983189702033997
1195,1.0,0.6921472549438477
629,1.0,0.9654179215431213
386,1.0,0.8960480093955994
1147,1.0,0.9502900838851929
653,0.0,0.08956453949213028
1779,1.0,0.827305018901825
84,1.0,0.9983229041099548
683,1.0,0.9430414438247681
444,0.0,0.7897711396217346
1839,1.0,0.9077334403991699
124,1.0,0.9191157817840576
1935,0.0,0.7711266875267029
1369,1.0,0.8787670135498047
1405,1.0,0.9872698783874512
1794,1.0,0.9480289816856384
1785,1.0,0.999127209186554
557,1.0,0.9970556497573853
1955,1.0,0.45250630378723145
2124,1.0,0.9999667406082153
1865,1.0,0.993599534034729
1091,0.0,0.8960219025611877
2344,0.0,0.92432701587677
900,1.0,0.9179452657699585
27,0.0,0.2448205202817917
2082,1.0,0.08574802428483963
2283,1.0,0.9995490908622742
1144,1.0,0.9876876473426819
1313,0.0,0.9405350089073181
436,1.0,0.9848692417144775
795,1.0,0.9983214735984802
1653,1.0,0.8524904251098633
211,0.0,0.8915772438049316
2031,1.0,0.9977461695671082
2293,1.0,0.7382844686508179
1534,1.0,0.9998512268066406
377,1.0,0.7836921811103821
677,1.0,0.9752880930900574
1193,0.0,0.011590564623475075
1631,0.0,0.02300521917641163
2368,0.0,0.7065465450286865
1511,1.0,0.9482559561729431
1889,1.0,0.969192385673523
716,1.0,0.9983097314834595
2259,1.0,0.970241367816925
1368,1.0,0.99114590883255
1240,1.0,0.9964459538459778
1587,1.0,0.7641795873641968
1334,1.0,0.9730015397071838
310,1.0,0.9983214735984802
1113,0.0,0.5068796873092651
2391,1.0,0.7250564694404602
87,1.0,0.9244042634963989
2388,0.0,0.18765127658843994
1375,0.0,0.8572235703468323
1914,1.0,0.9941709637641907
665,1.0,0.9804643392562866
176,1.0,0.9866434335708618
742,1.0,0.9959275126457214
1716,1.0,0.9983245730400085
1847,1.0,0.9021050333976746
275,0.0,0.13767369091510773
883,1.0,0.1891697347164154
86,0.0,0.5971938967704773
2255,0.0,0.20594535768032074
670,1.0,0.9826562404632568
674,1.0,0.9856954216957092
1664,0.0,0.5490584969520569
358,1.0,0.879387617111206
945,1.0,0.7325435876846313
153,1.0,0.6270557045936584
1072,0.0,0.017740972340106964
2089,0.0,0.35712769627571106
1318,1.0,0.9574034214019775
214,1.0,0.8969467878341675
517,1.0,0.9464082717895508
1757,1.0,0.9863748550415039
1406,1.0,0.9879539012908936
448,1.0,0.7280951142311096
70,1.0,0.9937111139297485
44,1.0,0.6267423033714294
422,1.0,0.99994957447052
2318,1.0,0.887484073638916
2341,1.0,0.5225633382797241
1994,0.0,0.5513201951980591
263,1.0,0.9843882322311401
1978,0.0,0.16805782914161682
199,0.0,0.0996754914522171
955,0.0,0.9744781255722046
454,1.0,0.9974079728126526
1426,1.0,0.484896719455719
597,1.0,0.9918027520179749
1602,1.0,0.9981048107147217
1089,1.0,0.5570577383041382
440,1.0,0.8940143585205078
332,1.0,0.7280452847480774
2277,1.0,0.9936849474906921
292,1.0,0.8814566731452942
791,1.0,0.9992793202400208
1812,1.0,0.8675041198730469
1721,1.0,0.9951128363609314
1395,1.0,0.9876621961593628
1009,1.0,0.6537402868270874
1507,0.0,0.0005492456839419901
53,1.0,0.9621530175209045
1041,1.0,0.942591667175293
1407,1.0,0.9414058923721313
1,1.0,0.9987919330596924
2285,1.0,0.9998571872711182
429,1.0,0.9594898819923401
1482,1.0,0.9963764548301697
1098,1.0,0.924602210521698
2090,1.0,0.9936022162437439
1541,1.0,0.775361180305481
258,0.0,0.0007971295272000134
1382,0.0,0.9123800992965698
1356,1.0,0.7074999809265137
1431,1.0,0.4385216236114502
2348,0.0,0.004156672861427069
944,0.0,0.003320062067359686
24,0.0,0.8653492331504822
1397,1.0,0.9976308345794678
942,1.0,0.996605634689331
1630,0.0,0.9172348380088806
480,1.0,0.9983212351799011
348,1.0,0.8870540857315063
1141,1.0,0.06210525333881378
1460,1.0,0.3106730878353119
2159,0.0,0.6170528531074524
2326,1.0,0.9819343090057373
1586,1.0,0.9773832559585571
1740,0.0,0.6759175658226013
2116,1.0,0.9928790926933289
1509,0.0,0.3716907799243927
441,1.0,0.8843949437141418
973,1.0,0.8303008079528809
740,0.0,0.9311428070068359
2188,1.0,0.9983081817626953
817,0.0,0.7185083627700806
727,1.0,0.49894365668296814
2177,1.0,0.27742189168930054
218,1.0,0.8853331804275513
1598,1.0,0.7894659042358398
2270,0.0,0.3270339071750641
339,1.0,0.6213597059249878
937,1.0,0.9880533814430237
179,0.0,0.21020713448524475
1480,1.0,0.929334282875061
1770,1.0,0.9858505129814148
511,1.0,0.7635504007339478
135,1.0,0.7164965867996216
918,1.0,0.9997449517250061
1319,1.0,0.6572800874710083
2205,0.0,0.8345189690589905
1981,1.0,0.45894619822502136
852,0.0,0.7606220245361328
1222,0.0,0.3276244103908539
132,1.0,0.9477310180664062
1488,1.0,0.6339014768600464
1244,1.0,0.0655096024274826
1258,1.0,0.9981545805931091
2047,0.0,0.47694432735443115
2227,1.0,0.6307541131973267
551,1.0,0.9983214735984802
1330,1.0,0.9770423173904419
2303,1.0,0.9934598207473755
256,1.0,0.5750318169593811
1126,0.0,0.02527378499507904
881,0.0,9.961031173588708e-05
2025,1.0,0.8610387444496155
460,1.0,0.9672139883041382
249,0.0,0.7334902286529541
671,1.0,0.9769374132156372
1096,1.0,0.9235097765922546
1982,0.0,0.004116560332477093
1626,1.0,0.9995050430297852
1212,1.0,0.9538241624832153
1774,1.0,0.9385812282562256
2287,0.0,0.999592125415802
2087,1.0,0.8385726809501648
582,1.0,0.31097644567489624
2052,1.0,0.598604679107666
1558,0.0,0.6396767497062683
1524,0.0,0.18235905468463898
338,0.0,0.22657355666160583
361,1.0,0.3659496605396271
1383,1.0,0.991926372051239
1615,0.0,0.0012431381037458777
357,1.0,0.9464889168739319
2100,1.0,0.9990235567092896
1298,1.0,0.8600689172744751
283,1.0,0.33030596375465393
2288,1.0,0.6173571348190308
2073,1.0,0.8439399600028992
2201,1.0,0.26171693205833435
2158,1.0,0.9934372305870056
800,1.0,0.6817153096199036
1696,1.0,0.2838729918003082
6,1.0,0.9713385701179504
688,1.0,0.22724708914756775
1870,1.0,0.9659107327461243
1546,1.0,0.9983214735984802
